CD_MUN;NM_MUN;V00090;V00091;V00092;V00093;V00094;V00095;V00096;V00097;V00098;V00099;V00100;V00101;V00102;V00103;V00104;V00105;V00106;V00107;V00108;V00109;V00110;V00111;V00112;V00113;V00114;V00115;V00116;V00117;V00118;V00119;V00120;V00121;V00122;V00123;V00124;V00125;V00126;V00127;V00128;V00129;V00130;V00131;V00132;V00133;V00134;V00135;V00136;V00137;V00138;V00139;V00140;V00141;V00142;V00143;V00144;V00145;V00146;V00147;V00148;V00149;V00150;V00151;V00152;V00153;V00154;V00155;V00156;V00157;V00158;V00159;V00160;V00161;V00162;V00163;V00164;V00165;V00166;V00167;V00168;V00169;V00170;V00171;V00172;V00173;V00174;V00175;V00176;V00177;V00178;V00179;V00180;V00181;V00182;V00183;V00184;V00185;V00186;V00187;V00188;V00189;V00190;V00191;V00192;V00193;V00194;V00195;V00196;V00197;V00198;V00199;V00200;V00201;V00202;V00203;V00204;V00205;V00206;V00207;V00208;V00209;V00210;V00211;V00212;V00213;V00214;V00215;V00216;V00217;V00218;V00219;V00220;V00221;V00222;V00223;V00224;V00225;V00226;V00227;V00228;V00229;V00230;V00231;V00232;V00233;V00234;V00235;V00236;V00237;V00238;V00239;V00240;V00241;V00242;V00243;V00244;V00245;V00246;V00247;V00248;V00249;V00250;V00251;V00252;V00253;V00254;V00255;V00256;V00257;V00258;V00259;V00260;V00261;V00262;V00263;V00264;V00265;V00266;V00267;V00268;V00269;V00270;V00271;V00272;V00273;V00274;V00275;V00276;V00277;V00278;V00279;V00280;V00281;V00282;V00283;V00284;V00285;V00286;V00287;V00288;V00289;V00290;V00291;V00292;V00293;V00294;V00295;V00296;V00297;V00298;V00299;V00300;V00301;V00302;V00303;V00304;V00305;V00306;V00307;V00308;V00309;V00310;V00311;V00312;V00313;V00314;V00315;V00316;V00317;V00318;V00319;V00320;V00321;V00322;V00323;V00324;V00325;V00326;V00327;V00328;V00329;V00330;V00331;V00332;V00333;V00334;V00335;V00336;V00337;V00338;V00339;V00340;V00341;V00342;V00343;V00344;V00345;V00346;V00347;V00348;V00349;V00350;V00351;V00352;V00353;V00354;V00355;V00356;V00357;V00358;V00359;V00360;V00361;V00362;V00363;V00364;V00365;V00366;V00367;V00368;V00369;V00370;V00371;V00372;V00373;V00374;V00375;V00376;V00377;V00378;V00379;V00380;V00381;V00382;V00383;V00384;V00385;V00386;V00387;V00388;V00389;V00390;V00391;V00392;V00393;V00394;V00395;V00396;V00397;V00398;V00399;V00400;V00401;V00402;V00403;V00404;V00405;V00406;V00407;V00408;V00409;V00410;V00411;V00412;V00413;V00414;V00415;V00416;V00417;V00418;V00419;V00420;V00421;V00422;V00423;V00424;V00425;V00426;V00427;V00428;V00429;V00430;V00431;V00432;V00433;V00434;V00435;V00436;V00437;V00438;V00439;V00440;V00441;V00442;V00443;V00444;V00445;V00446;V00447;V00448;V00449;V00450;V00451;V00452;V00453;V00454;V00455;V00456;V00457;V00458;V00459;V00460;V00461;V00462;V00463;V00464;V00465;V00466;V00467;V00468;V00469;V00470;V00471;V00472;V00473;V00474;V00475;V00476;V00477;V00478;V00479;V00480;V00481;V00482;V00483;V00484;V00485;V00486;V00487;V00488;V00489;V00490;V00491;V00492;V00493;V00494;V00495
3552551;Suzanápolis;584;74;0;615;0;0;0;0;0;0;0;0;0;0;0;859;420;0;0;0;0;1020;242;3;0;0;0;0;6;1020;242;3;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460;63;0;492;0;113;8;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;667;353;179;60;3;0;0;0;0;0;0;0;0;0;5;0;1274;0;0;1274;0;0;0;0;0;0;0;0;582;71;0;613;0;0;0;0;0;0;0;0;0;0;0;854;420;0;0;0;0;819;391;59;8;0;0;0;819;391;59;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;41;0;416;0;184;21;0;177;0;30;0;0;16;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;544;275;257;134;49;7;5;0;0;0;0;0;0;0;1011;45;42;174;0;0;0;0;1011;45;42;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452;63;0;491;0;22;0;0;21;0;22;0;0;15;0;80;6;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;659;352;34;11;31;7;130;44;0;0;0;0;0;0;0;0;1062;39;156;11;0;3;1062;39;156;11;0;3;0;0;0;0;0;0;0;0;0;0;0;0;481;63;0;511;0;22;0;0;15;0;71;6;0;78;0;4;0;0;7;0;0;0;0;0;0;0;0;0;0;0;691;371;29;10;121;35;9;0;0;0;0;0;34;218;34;218;0;0;0;0;18;0;0;15;0;101;7;0;106;0;26;5;160;58;819;391;59;5;0;0;0;0;0;1279;0
3552601;Tabapuã;2903;217;0;1185;0;0;0;0;0;0;0;0;0;0;0;2414;1911;0;0;0;0;3998;322;0;0;0;0;0;0;3996;321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2698;200;0;1082;0;203;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2204;1792;207;115;0;0;0;0;0;0;0;0;0;0;0;0;4328;0;0;4325;0;0;0;0;0;0;0;0;2905;217;0;1186;0;0;0;0;0;0;0;0;0;0;0;2416;1912;0;0;0;0;2679;1331;239;51;0;0;0;2677;1330;239;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1651;167;0;840;0;984;18;0;294;0;191;0;0;17;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1436;1243;783;534;129;89;29;10;0;0;0;0;0;0;3997;36;137;142;0;3;0;0;3995;36;137;141;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2701;200;0;1079;0;22;0;0;13;0;92;6;0;34;0;83;6;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2202;1795;16;20;95;39;91;50;0;0;3;0;0;0;0;0;4052;104;128;0;0;28;4050;104;128;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;2732;204;0;1093;0;68;0;0;27;0;70;4;0;45;0;0;0;0;0;0;0;0;0;0;0;17;0;0;8;0;2239;1810;63;35;86;41;0;0;0;0;13;11;123;201;122;201;0;0;0;0;83;6;0;32;0;121;10;0;68;0;75;47;133;68;2679;1331;239;30;10;0;0;0;0;4327;0
3552700;Tabatinga;3431;277;14;1761;0;0;0;0;0;0;0;0;0;0;0;2659;2840;0;0;0;0;5019;245;213;18;0;0;0;4;5007;245;213;17;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3104;253;8;1635;0;171;3;0;60;0;135;4;3;62;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2355;2661;157;88;129;84;12;0;0;0;0;0;0;0;0;3;5502;4;0;5489;4;0;0;0;0;0;0;0;3428;277;14;1767;0;4;0;0;0;0;0;0;0;0;0;2661;2841;0;3;0;0;3606;1518;311;54;0;0;0;3595;1516;311;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2031;220;0;1340;0;1082;18;6;371;0;252;0;0;31;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1722;1884;730;785;172;122;10;24;0;0;0;0;0;0;4970;208;84;161;8;51;5;0;4958;208;84;161;8;50;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3074;253;8;1614;0;140;8;3;55;0;58;0;0;18;0;101;3;0;46;0;7;0;0;0;0;31;0;0;16;0;0;0;0;0;0;0;0;0;0;0;2347;2617;118;90;63;15;89;67;5;3;22;24;0;4;0;0;5060;158;247;23;0;14;5048;157;247;23;0;14;0;0;0;0;0;0;0;0;0;0;0;0;3133;253;8;1645;0;114;0;0;36;0;155;9;0;76;0;12;0;0;4;0;0;0;0;0;0;13;0;0;0;0;2386;2670;92;63;153;94;13;3;0;0;9;3;53;426;53;425;0;0;0;0;31;0;0;16;0;289;16;6;111;0;32;19;264;162;3606;1518;311;44;4;0;0;0;0;5509;0
3552809;Taboão da Serra;30544;11167;436;32776;13;336;67;7;212;0;12557;2497;330;7065;6;36156;39133;336;308;10048;12593;98760;142;14;133;58;0;23;188;74710;116;14;133;58;0;23;177;661;14;0;0;0;0;0;0;22680;9;0;0;0;0;0;0;43511;13869;802;40132;25;100;0;0;17;0;6;0;0;0;0;29;10;0;78;0;11;10;0;33;0;0;0;0;0;0;0;4;0;7;0;47;27;0;96;0;46639;52117;89;29;6;0;67;57;32;23;0;0;8;5;73;105;99243;24;61;75153;24;58;677;0;0;22695;0;0;43725;13923;805;40345;25;7;3;0;0;0;8;14;0;34;0;46889;52350;3;9;32;25;70031;23813;4267;764;10;0;0;53648;17396;3147;610;10;0;0;366;149;74;52;0;0;0;15362;6131;995;83;0;0;0;28369;10547;281;30432;10;12164;2673;239;8298;3;2266;156;32;1051;0;401;12;4;59;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;31805;38204;12080;11688;2124;1764;338;195;0;3;0;0;0;0;95370;517;923;440;297;1501;31;0;71679;396;771;429;295;1414;25;0;565;14;83;0;0;8;0;0;22504;94;55;0;0;8;0;0;42321;13280;798;38548;22;163;70;0;201;0;397;59;0;353;0;127;64;0;191;0;95;59;0;137;0;404;268;0;758;0;0;3;0;15;0;0;0;0;0;0;45050;50317;223;239;468;390;203;196;130;159;625;852;9;19;0;0;88811;9896;0;0;539;7;70380;4266;0;0;535;7;595;77;0;0;4;0;17241;5411;0;0;0;0;38999;12418;692;36253;19;4463;1356;81;3792;3;0;0;0;0;0;0;0;0;0;0;153;89;0;277;0;3;0;0;4;0;42064;46736;4535;5273;0;0;0;0;244;283;6;0;261;304;239;285;3;12;13;0;94;25;0;102;0;106;28;0;131;0;109;121;156;117;70031;23813;4267;491;66;7;0;0;0;99349;15
3552908;Taciba;1198;148;0;961;3;0;0;0;0;0;0;0;0;0;0;1219;1102;0;0;0;0;1983;262;0;67;0;0;0;0;1983;262;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;998;133;0;840;3;147;10;0;104;0;0;0;0;0;0;47;4;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1004;979;158;104;0;0;44;16;0;0;0;0;0;0;0;0;2322;0;0;2322;0;0;0;0;0;0;0;0;1197;148;0;961;3;0;0;0;0;0;0;0;0;0;0;1219;1101;0;0;0;0;1383;760;146;22;0;0;0;1383;760;146;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613;93;0;663;0;455;42;0;249;0;98;0;0;27;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710;673;401;353;74;55;16;4;0;0;0;0;0;0;1985;125;79;118;0;0;0;0;1985;125;79;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;999;133;0;841;3;81;8;0;36;0;47;3;0;24;0;60;4;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1006;979;60;65;51;24;89;23;0;0;0;0;0;0;0;0;2090;45;118;0;15;30;2090;45;118;0;15;30;0;0;0;0;0;0;0;0;0;0;0;0;1068;133;0;874;3;23;0;0;18;0;63;7;0;42;0;0;0;0;0;0;11;0;0;4;0;13;0;0;13;0;1067;1023;23;18;80;32;0;0;3;12;24;6;3;331;3;331;0;0;0;0;0;0;0;0;0;194;12;0;119;0;0;0;208;121;1383;760;146;20;0;0;0;0;0;2323;0
3553005;Taguaí;3206;92;3;999;3;0;0;0;6;0;0;0;0;0;0;2158;2178;3;7;0;0;3894;113;66;261;0;0;3;5;3885;109;65;260;0;0;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2875;91;3;897;3;77;0;0;31;0;56;0;0;4;0;195;0;0;61;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;4;0;1888;2006;60;47;42;21;163;97;0;0;0;0;0;0;0;3;4342;0;4;4325;0;4;11;0;0;0;0;0;3207;93;3;1002;3;0;0;0;0;0;3;0;0;0;0;2159;2183;0;0;0;0;3166;978;142;36;0;0;0;3149;978;142;36;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;2259;68;3;797;3;778;3;0;169;0;119;0;0;7;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1514;1652;533;445;76;38;16;5;0;0;0;0;0;0;3890;15;127;274;0;0;20;0;3875;15;127;272;0;0;20;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2868;89;3;901;3;7;0;0;0;0;95;0;0;25;0;210;0;0;58;0;0;0;0;0;0;0;0;0;0;0;10;0;0;9;0;0;0;0;0;0;1885;2005;4;4;81;46;161;110;0;0;0;0;9;11;0;0;4162;77;72;0;3;30;4145;77;72;0;3;30;11;0;0;0;0;0;0;0;0;0;0;0;3067;93;3;964;3;52;0;0;23;0;57;0;0;12;0;0;0;0;0;0;3;0;0;0;0;27;0;0;0;0;2045;2117;50;26;44;25;0;0;0;0;20;8;17;433;13;429;4;0;0;0;8;0;0;6;0;327;0;0;96;0;13;0;255;174;3166;978;142;26;0;0;0;0;0;4347;0
3553104;Taiaçu;1292;127;0;659;0;0;0;0;0;0;0;0;0;0;0;1257;826;0;0;0;0;1948;126;5;0;0;0;0;0;1947;126;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1197;124;0;621;0;85;3;0;36;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1131;816;117;7;3;0;0;0;0;0;0;0;0;0;0;0;2086;0;0;2085;0;0;0;0;0;0;0;0;1292;127;0;660;0;0;0;0;0;0;0;0;0;0;0;1258;826;0;0;0;0;1464;505;81;24;0;0;0;1463;505;81;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;802;110;0;546;0;389;6;0;96;0;68;0;0;3;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;863;597;310;192;53;18;13;3;0;0;0;0;0;0;1947;0;37;96;0;0;0;0;1946;0;37;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1196;124;0;621;0;0;0;0;0;0;28;0;0;7;0;62;3;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1129;816;0;0;37;0;86;8;0;0;0;0;0;0;0;0;1975;20;78;10;0;0;1974;20;78;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1213;124;0;627;0;14;3;0;0;0;56;0;0;21;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1156;816;20;0;69;7;10;0;0;0;0;0;0;133;0;133;0;0;0;0;0;0;0;0;0;91;3;0;37;0;0;0;122;9;1464;505;81;21;0;0;0;0;0;2085;0
3553203;Taiúva;1482;77;10;510;0;0;0;0;0;0;0;0;0;0;0;1067;1020;0;0;0;0;1962;119;0;0;0;0;0;0;1960;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1402;73;6;473;0;78;3;4;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;961;1001;97;19;0;0;0;0;0;0;0;0;0;0;0;0;2089;0;0;2087;0;0;0;0;0;0;0;0;1484;77;10;508;0;0;0;0;0;0;0;0;0;0;0;1066;1021;0;0;0;0;1324;617;121;15;0;0;0;1323;616;121;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;875;47;0;387;0;480;6;4;109;0;104;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;660;662;332;285;50;60;3;3;0;0;0;0;0;0;1967;0;7;113;0;0;0;0;1965;0;7;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1403;74;6;476;0;0;0;0;0;0;6;0;0;0;0;72;3;4;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;964;1003;0;0;4;3;95;16;0;0;0;0;0;0;0;0;1981;35;72;0;0;0;1979;35;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1410;74;6;476;0;19;0;0;13;0;51;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;973;1006;31;4;60;10;0;0;0;0;0;0;66;59;66;59;0;0;0;0;45;0;0;17;0;35;3;4;15;0;55;7;47;10;1324;617;121;8;0;0;0;0;0;2091;0
3553302;Tambaú;4675;485;0;2278;0;41;26;0;53;0;12;0;0;0;0;4693;2778;47;73;10;5;7106;274;49;165;3;0;0;0;6965;273;49;165;3;0;0;0;122;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;4417;497;0;2161;0;169;3;0;91;0;34;0;0;6;0;92;6;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4298;2805;247;16;44;0;138;22;3;0;0;0;0;0;0;0;7610;0;0;7468;0;0;122;0;0;17;0;0;4726;514;0;2330;0;0;0;0;0;0;0;0;0;0;0;4744;2860;0;0;0;0;4602;2338;514;126;0;0;0;4509;2298;505;126;0;0;0;83;35;4;0;0;0;0;6;5;5;0;0;0;0;2542;356;0;1669;0;1634;114;0;552;0;403;0;0;71;0;119;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2738;1852;1511;818;370;131;89;18;0;0;0;0;0;0;6897;7;350;335;6;0;0;0;6756;7;350;334;6;0;0;0;122;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;4314;483;0;2066;0;6;0;0;0;0;198;7;0;129;0;186;16;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4161;2731;4;0;285;57;266;57;3;0;0;0;0;0;0;0;7131;123;236;10;0;92;6990;122;236;10;0;92;122;0;0;0;0;0;17;0;0;0;0;0;4429;498;0;2168;0;84;0;0;36;0;135;9;0;86;0;3;0;0;0;0;0;0;0;0;0;53;0;0;28;0;4320;2807;110;12;202;23;9;0;0;0;84;0;3;496;3;495;0;0;0;0;0;0;0;0;0;304;15;0;166;0;3;0;438;53;4602;2338;514;84;14;3;3;0;0;7616;0
3553401;Tanabi;6230;552;15;2664;0;4;0;0;0;0;37;0;0;0;0;5634;3858;6;0;17;20;8564;892;42;13;0;0;0;0;8537;863;41;13;0;0;0;0;7;0;0;0;0;0;0;0;10;29;0;0;0;0;0;0;5643;482;12;2400;0;567;63;0;231;0;29;0;0;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4928;3636;650;218;34;3;6;0;0;0;0;0;0;0;0;0;9529;8;0;9472;8;0;7;0;0;39;0;0;6262;554;15;2667;0;5;0;0;0;0;0;0;0;0;0;5651;3878;0;5;0;0;5468;2975;897;173;0;0;0;5453;2959;871;173;0;0;0;7;0;0;0;0;0;0;0;13;26;0;0;0;0;3152;416;0;1870;0;2205;76;0;633;0;736;0;0;99;0;150;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3098;2368;1842;1125;579;294;109;46;0;0;0;0;0;0;8567;80;466;397;0;3;0;0;8520;80;455;397;0;3;0;0;7;0;0;0;0;0;0;0;30;0;9;0;0;0;0;0;5684;474;15;2367;0;43;9;0;25;0;287;17;0;137;0;228;36;0;124;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4916;3651;53;23;329;116;324;71;0;0;0;0;0;0;0;0;8767;238;479;4;6;14;8720;228;478;4;6;14;7;0;0;0;0;0;30;9;0;0;0;0;5824;483;15;2410;0;161;6;0;47;0;252;46;0;173;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;5042;3717;196;33;376;100;0;0;6;0;9;0;205;737;185;726;0;0;20;9;153;15;0;26;0;442;52;0;221;0;103;83;588;139;5468;2975;897;128;18;3;0;0;0;9548;0
3553500;Tapiraí;1525;184;53;980;31;6;0;0;0;0;4;0;0;0;0;1525;1263;0;6;0;0;1832;133;240;566;0;0;0;0;1814;133;240;566;0;0;0;0;9;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1051;135;28;605;0;62;4;7;47;0;128;3;10;83;0;279;27;7;218;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;914;914;81;44;151;82;361;200;0;0;0;0;0;0;0;0;2756;14;28;2738;14;28;9;0;0;7;0;0;1529;184;54;974;0;5;0;0;0;6;0;0;0;0;24;1508;1248;8;6;9;14;2021;628;94;15;0;13;17;2012;621;93;12;0;13;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1080;138;22;764;0;367;15;23;192;0;64;0;0;9;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;16;1085;936;353;270;57;19;4;3;0;0;6;7;5;10;1720;12;307;683;9;24;5;17;1703;11;307;683;9;24;5;17;8;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;986;132;28;565;0;10;0;0;0;0;179;6;5;100;0;329;29;18;282;10;0;0;0;0;0;9;0;0;11;0;0;0;0;0;5;0;0;0;0;16;859;858;3;9;196;106;428;251;3;0;13;9;0;3;5;10;2209;435;126;0;0;4;2191;435;126;0;0;4;9;0;0;0;0;0;7;0;0;0;0;0;1230;148;37;750;28;233;13;4;160;0;52;9;5;48;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1141;1067;261;165;95;20;0;0;0;0;3;0;95;864;95;864;0;0;0;0;59;0;0;21;0;422;45;26;333;30;50;33;550;310;2021;628;94;13;0;0;0;0;0;2773;32
3553609;Tapiratiba;2406;292;0;1481;0;0;0;0;0;0;0;0;0;0;0;2466;1728;0;0;0;0;3836;106;33;206;0;0;5;4;3832;103;33;206;0;0;5;4;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2218;267;0;1335;0;57;8;0;36;0;19;0;0;13;0;97;14;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2181;1649;82;18;15;15;167;37;0;0;0;0;5;0;3;0;4202;0;0;4194;0;0;3;0;0;3;0;0;2411;292;0;1482;0;0;0;0;0;0;0;0;0;0;0;2468;1732;0;0;0;0;2580;1293;239;76;0;0;0;2573;1292;239;76;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1358;196;0;1010;0;795;73;0;411;0;175;3;0;33;0;61;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1473;1104;762;522;159;59;46;18;0;0;0;0;0;0;3775;51;262;67;0;28;0;0;3771;51;259;67;0;28;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;2190;260;0;1307;0;15;8;0;27;0;140;14;0;92;0;28;0;0;35;0;0;0;0;0;0;14;0;0;8;0;0;0;0;0;0;0;0;0;0;0;2148;1621;34;17;199;55;49;11;0;0;19;6;0;0;0;0;3962;119;86;0;0;23;3957;116;86;0;0;23;0;3;0;0;0;0;3;0;0;0;0;0;2290;275;0;1378;0;71;3;0;33;0;26;7;0;47;0;0;0;0;0;0;0;0;0;0;0;13;0;0;8;0;2279;1678;96;17;67;19;0;0;0;0;11;8;69;286;69;283;0;3;0;0;21;4;0;37;0;158;13;0;107;0;55;11;219;63;2580;1293;239;43;9;0;0;0;0;4204;0
3553658;Taquaral;549;60;6;326;0;0;0;0;0;0;0;0;0;0;0;453;496;0;0;0;0;910;30;4;0;0;0;0;0;910;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;523;60;0;318;0;21;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427;483;20;10;4;0;0;0;0;0;0;0;0;0;0;0;944;0;0;944;0;0;0;0;0;0;0;0;547;59;6;325;0;0;0;0;0;0;0;0;0;0;0;451;493;0;0;0;0;663;242;38;0;0;0;0;663;242;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356;51;0;250;0;158;9;0;68;0;29;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311;352;115;127;16;12;0;0;0;0;0;0;0;0;911;0;5;27;0;0;0;0;911;0;5;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;525;60;3;316;0;0;0;0;0;0;3;0;0;0;0;18;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427;484;0;0;3;0;21;6;0;0;0;0;0;0;0;0;939;0;9;0;0;0;939;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;543;60;3;323;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;492;0;0;5;4;0;0;0;0;0;0;0;34;0;34;0;0;0;0;0;0;0;0;0;23;0;3;7;0;0;0;25;9;663;242;38;0;0;0;0;0;0;948;0
3553708;Taquaritinga;12022;1311;114;5844;3;38;0;0;10;0;199;11;6;90;0;10635;8755;19;39;107;204;18929;674;135;25;0;0;0;0;18518;669;135;25;0;0;0;0;58;4;0;0;0;0;0;0;313;0;0;0;0;0;0;0;11709;1285;115;5734;3;421;38;6;186;0;105;0;0;15;0;12;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10048;8878;569;96;120;8;23;0;0;0;0;0;0;0;0;0;19778;7;0;19364;7;0;62;0;0;314;0;0;12264;1327;124;5961;3;3;0;0;0;0;0;0;0;0;0;10773;9000;6;0;0;0;11136;6160;1900;504;0;0;0;10860;6099;1845;482;0;0;0;37;10;9;3;0;0;0;203;42;44;17;0;0;0;6009;935;11;4082;3;4190;252;39;1559;0;1541;0;8;195;0;441;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5797;5329;3437;2717;1134;698;309;173;0;0;0;0;0;0;18969;57;119;563;22;44;0;0;18558;57;117;562;22;44;0;0;60;0;0;0;0;0;0;0;314;0;0;0;0;0;0;0;11740;1281;119;5737;3;41;3;0;8;0;68;4;0;14;0;347;26;6;166;0;15;0;0;0;0;35;0;0;6;0;0;0;0;0;0;0;0;0;0;0;10074;8891;42;13;94;11;495;62;21;0;33;10;0;0;0;0;19037;173;418;43;0;105;18644;154;418;43;0;105;63;0;0;0;0;0;295;16;0;0;0;0;11804;1284;119;5742;3;97;3;0;59;0;254;29;3;117;0;25;3;0;6;0;0;0;0;0;0;73;0;0;23;0;10128;8901;147;16;366;48;37;0;0;0;83;12;84;758;84;754;0;3;0;0;48;0;0;24;0;486;47;6;193;0;57;20;660;91;11136;6160;1900;295;125;30;3;0;0;19792;3
